id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
168,34,true_false,exercise,167,One person's mood has no effect on a team's climate.,,false,,,"No, that’s false. Emotions are highly contagious, so even one person's noticeable mood can significantly shift the overall emotional climate of a team."
169,34,select_blank,exercise,167,Team climate shapes how everyone ___.,works|dresses|parks,0,,,"The shared atmosphere dictates behavior and interaction patterns, meaning it shapes how everyone actually works together."
170,34,multiple_choice,exercise,167,What can pull a climate down?,Hostile member|Calm member|Clear goals,0,,,"A hostile or negative team member introduces tension and conflict, which quickly degrades the emotional climate for everyone else."
171,35,true_false,preview,172,Raise a hard topic clearly and calmly.,,true,cards/card_171.png,,"To handle difficult conversations, remember that your tone and delivery matter just as much as the message itself; approach it with composure."
172,35,multiple_choice,main,,How should a hard topic be raised?,"Clearly, calmly|Angrily|Never",0,,,Staying focused on the specific issue — not the person — keeps a hard conversation from turning into a fight.
173,35,true_false,exercise,172,Avoiding a hard topic usually makes it easier.,,false,,,Avoidance tends to let the issue grow rather than resolve it.
174,35,select_blank,exercise,172,Stay focused on the specific ___.,issue|person|mood,0,,,"When discussing a sensitive topic, keep the conversation focused on the specific issue at hand rather than getting distracted by people's feelings or general moods."
175,35,multiple_choice,exercise,172,What tends to make a hard talk go worse?,Bringing anger|Staying calm|Being clear,0,,,Bringing anger into a hard talk immediately escalates tension and makes productive communication nearly impossible. Staying calm and being clear are much more effective strategies.
176,36,true_false,preview,177,Unmanaged urgency can hijack clear thinking.,,true,cards/card_176.png,,"When we feel rushed or under pressure, our ability to think logically and communicate clearly suffers significantly; pausing helps regain control."
177,36,multiple_choice,main,,What can urgency hijack if unmanaged?,Clear thinking|Your calendar|Your desk,0,,,Staying composed means noticing the urgency without letting it hijack your thinking — not pretending it isn't urgent.
178,36,true_false,exercise,177,Composure means ignoring that a deadline is urgent.,,false,,,It means noticing the urgency without letting it take over your thinking.
179,36,select_blank,exercise,177,Notice urgency without letting it ___ you.,hijack|inform|help,0,,,It's important to simply notice the feeling of urgency without allowing it to take over your thoughts or actions.
180,36,multiple_choice,exercise,177,What is the goal under deadline pressure?,Staying clear|Panicking fast|Ignoring it,0,,,"The goal under pressure isn't to react quickly, but to stay clear-headed and maintain emotional composure. Panicking fast only escalates the situation, so keeping your thoughts organized is key."
181,37,true_false,preview,182,Emotional contagion is one person's mood spreading.,,true,cards/card_181.png,,"This is correct because emotional contagion describes how we unconsciously pick up and mirror the feelings of those around us. It’s like catching a mood, not just an idea."
182,37,multiple_choice,main,,What is emotional contagion?,Mood spreading|Written memo|Meeting agenda,0,,,"A mood, good or bad, can quietly spread through a whole room without anyone saying a word."
183,37,true_false,exercise,182,A mood can spread without anyone speaking.,,true,,,"Yes, moods are often transmitted non-verbally through body language or subtle changes in energy. You don't need words to feel the atmosphere of a room."
184,37,select_blank,exercise,182,A mood can quietly ___ through a room.,spread|disappear|freeze,0,,,"Moods have an almost physical quality, allowing them to subtly diffuse or 'spread' throughout a space even if no one is actively trying to change it."
185,37,multiple_choice,exercise,182,Can a good mood spread through a room too?,Yes|Only bad|Never,0,,,"Yes, positive emotions are highly contagious and can lift the energy of an entire group. This is why shared laughter or success often creates such a noticeable shift in atmosphere."
186,38,true_false,preview,187,The same emotion can look different across cultures.,,true,cards/card_186.png,,"While the core emotions are universal, how we physically express them—our facial expressions and gestures—are heavily influenced by cultural norms."
187,38,multiple_choice,main,,What can differ across cultures?,Expression|The emotion|Nothing,0,,,"The same underlying emotion can look very different across cultures, so read expression with that context in mind, not one universal rulebook."
188,38,true_false,exercise,187,There is one universal rulebook for reading emotion.,,false,,,"Expression varies by culture, so context matters more than one fixed rule."
189,38,select_blank,exercise,187,Read expression with cultural ___ in mind.,context|rules|silence,0,,,"You must consider the entire social context because what is appropriate or understandable depends entirely on the situation, not just isolated rules or silence."
190,38,multiple_choice,exercise,187,What stays the same across cultures?,The emotion|The expression|Nothing,0,,,The fundamental emotion itself—like joy or sadness—is a universal human experience that remains consistent across all cultures. Expressions and behaviors are what change.
191,39,true_false,preview,192,Being nice isn't the same as high EQ.,,true,cards/card_191.png,,"You can be superficially polite and agreeable, but having high Emotional Intelligence requires deeper self-awareness and the ability to manage your own emotions in complex social situations."
192,39,select_blank,main,,Being nice isn't the same as high ___.,EQ|IQ|mood|luck,0,,,"High EQ means handling emotions well, not always being agreeable or unbothered."
193,39,select_blank,exercise,192,Being emotional is not the same as low ___.,EQ|volume|energy,0,,,"High EQ means you are aware of and skilled at managing your emotions; therefore, being highly emotional doesn't automatically mean you have poor self-regulation skills."
194,39,multiple_choice,exercise,192,What is a common EQ myth?,Always nice|Fixed forever|Only extroverts,0,,,Emotional intelligence isn't about being nice all the time; it’s a complex skill that needs practice and can be developed throughout life.
195,39,true_false,exercise,192,A highly emotional person can still have high EQ.,,true,,,"Having strong emotions is normal, but high EQ means you can manage those feelings effectively rather than just experiencing them intensely."
196,40,true_false,preview,197,Track your EQ growth by noticing real progress.,,true,cards/card_196.png,,
197,40,multiple_choice,main,,What should you look for in your own growth?,Real progress|Perfection|Nothing,0,,,Look for real progress in how you handle emotions over time — not perfection.
198,40,true_false,exercise,197,EQ growth means never feeling a difficult emotion again.,,false,,,"Growth is about handling emotions better over time, not eliminating them."
199,40,select_blank,exercise,197,"Track progress ___, not perfection.",over time|once|never,0,,,"Focusing on tracking progress over time helps build momentum and recognize growth, whereas aiming for perfection or only focusing once can be overwhelming or inaccurate."
200,40,multiple_choice,exercise,197,What is a reasonable goal for EQ growth?,Steady improvement|Instant mastery|No change,0,,,"EQ is a skill set that improves gradually with effort; expecting instant mastery is unrealistic, and the goal isn't to maintain no change."
201,1,multiple_choice,exercise,2,The ability to manage emotions is called:,Emotional intelligence|Physical fitness|Time management,0,,,
202,3,multiple_choice,exercise,12,What does EQ predict about working with others?,Teamwork|Conflict|Isolation,0,,,"Because EQ involves understanding emotions and perspectives, it naturally improves your ability to collaborate and work effectively in a team setting. This makes you better at cooperation than managing conflict or staying isolated."
203,5,select_blank,exercise,22,"EQ is a trainable ___, not a fixed trait.",skill|flaw|title,0,,,"EQ is fundamentally a skill set—it involves recognizing and managing emotions—which means you can learn to improve it, unlike a fixed title or flaw."
204,9,multi_select,exercise,42,Which apply to blind spots?,Self-unseen|Feedback reveals|Easily self-seen,0|1,,,"Blind spots are things we genuinely cannot see ourselves (self-unseen), which is why external feedback from others is necessary to reveal them."
205,12,multi_select,exercise,57,Which fit reframing well?,Truer view|Denial|Less catastrophic,0|2,,,Reframing is effective when you are seeking a truer perspective and trying to reduce overly dramatic or worst-case thinking.
206,14,multiple_choice,exercise,67,Name a way to steady an anxiety spike.,Slow breathing|Fast talking|Ignoring it,0,,,Regulating your breath is a powerful way to interrupt the panic cycle; fast talking or ignoring the feeling usually makes anxiety worse.
207,16,multi_select,exercise,77,Which fits delaying gratification?,Better later|Easier now|Self-regulation,0|2,,,Delaying gratification means prioritizing the better outcome later over what is easier right now; this ability relies heavily on self-regulation.
208,20,order,exercise,97,Order the stages of follow-through over time.,Motivation is high|Motivation fades|Follow-through continues,,cards/card_208.png,,"Follow-through typically starts with high motivation, which naturally declines over time. Sustaining follow-through requires conscious effort and discipline even when initial enthusiasm fades."
209,22,multiple_choice,exercise,107,What is active listening's main goal?,Understanding|Speaking loudly|Multitasking,0,,,Active listening isn't about waiting for your turn to talk; its primary purpose is genuinely absorbing and comprehending what the speaker is trying to convey. Speaking loudly or multitasking distracts from this core goal of deep comprehension.
210,26,multi_select,exercise,127,Which build rapport fast?,Eye contact|Remembering names|Checking phone,0|1,,,"Maintaining good eye contact shows genuine attention, and recalling someone's name proves you were actively listening to them. Checking your phone immediately signals distraction and disrespect, killing any chance of rapport."
211,29,multiple_choice,exercise,142,What should you avoid in conflict?,Personal attacks|Calm tone|Active listening,0,,,"Just like with other disagreements, personal attacks are counterproductive because they make the person defensive and unwilling to listen to your point."
212,11,order,exercise,52,Order the steps between a trigger and your reaction.,A trigger happens|You notice a small gap|You choose your response,,cards/card_212.png,,"The process is sequential: first, a trigger happens; then you must notice that small gap in your automatic reaction; only after that awareness can you choose your thoughtful response."
